id_cliente,nombre,apellido,edad,antiguedad_laboral,ingresos_anuales,puntaje_credito,monto_prestamo,proposito_prestamo,estado_pago
19082,Carlos,Ramírez,54,15,45494694,498,24137432,Vivienda,Pagado
19083,Daniel,López,36,8,27071425,470,9973711,Personal,Pagado
19084,Diego,Cruz,41,9,35631225,509,12061572,Vivienda,Pagado
19085,Ana,Ortiz,51,12,40287789,658,19953303,Coche,Pagado
19086,Paula,Morales,33,9,25840947,474,7850508,Personal,Pagado
19087,Ana,Sánchez,58,18,45570576,589,25047120,Negocio,Pagado
19088,Catalina,Reyes,57,19,46110490,533,26812500,Educacion,Pagado
19089,Andrea,Ruiz,36,2,19973108,482,6101076,Vivienda,Pagado
19090,Gabriel,García,32,0,20816703,436,6397159,Coche,No Pagado
19091,Sebastián,Pérez,44,7,34324527,589,9945570,Coche,Pagado
19092,Alejandra,Ruiz,34,5,20445044,447,9397250,Personal,Pagado
19093,Diana,Gutiérrez,26,4,18900381,549,10979345,Vivienda,No Pagado
19094,Lucía,Rivera,50,7,49523224,600,33605526,Personal,Pagado
19095,David,Morales,50,19,36753708,564,18959138,Vivienda,No Pagado
19096,José,Bermúdez,39,9,29880930,589,21272344,Negocio,Pagado
19097,Camilo,García,25,6,18031413,667,8550025,Coche,Pagado
19098,Sofía,Guerrero,25,0,19215649,523,9086125,Personal,Pagado
19099,María,Cruz,39,10,28125408,474,12656236,Coche,Pagado
19100,Diego,Pérez,33,6,25783784,602,12431915,Negocio,Pagado
19101,Carlos,Medina,34,8,24807264,532,14940051,Personal,Pagado
19102,Carlos,Reyes,48,12,43675639,682,28756871,Coche,Pagado
19103,Marcela,Martínez,45,13,37408185,528,17415359,Educacion,Pagado
19104,Gabriela,Flores,51,18,37585136,641,12630294,Educacion,Pagado
19105,Valentina,Hernández,28,1,26203982,508,10909411,Coche,Pagado
19106,Daniela,Hernández,34,7,23208666,667,10848942,Negocio,Pagado
19107,Diego,Cruz,45,6,26379599,535,18718259,Personal,Pagado
19108,Camila,Pérez,42,12,34784787,712,14792480,Personal,Pagado
19109,Marcela,Flores,53,21,54536322,608,18988776,Personal,Pagado
19110,Catalina,Bermúdez,42,6,23261679,588,12761369,Personal,Pagado
19111,Sofía,Guerrero,56,17,38545060,677,21802560,Personal,Pagado
19112,Miguel,Reyes,43,13,39562628,508,10737902,Educacion,Pagado
19113,Carlos,Aguilar,48,13,35588393,616,11766792,Educacion,Pagado
19114,Fernando,Gutiérrez,34,6,30659742,509,12462863,Vivienda,Pagado
19115,Sebastián,Mendoza,38,7,26212555,541,12822481,Negocio,Pagado
19116,Carolina,Castro,47,11,38109810,566,15449116,Vivienda,No Pagado
19117,Daniel,Castillo,54,16,52322369,617,31275353,Personal,Pagado
19118,Valentina,Castro,45,12,30627051,581,6513760,Coche,Pagado
19119,Carlos,Ruiz,37,4,33718804,502,16791334,Vivienda,Pagado
19120,Valentina,Rojas,51,14,44398533,581,14432773,Personal,Pagado
19121,Carlos,Ortiz,22,5,12553778,357,5247136,Negocio,Pagado
19122,Diana,Guerrero,23,0,21394502,547,10321351,Coche,Pagado
19123,Andrés,Sánchez,44,7,34364030,645,13048826,Coche,Pagado
19124,Felipe,Castillo,38,8,31255470,546,11060273,Negocio,Pagado
19125,Natalia,Ramos,44,9,36482587,464,19778876,Educacion,No Pagado
19126,Juan,Sánchez,38,4,27448170,574,15696638,Vivienda,Pagado
19127,Alejandro,Ruiz,43,11,35350494,508,20347609,Personal,Pagado
19128,Camilo,Castro,29,1,23807262,519,8033564,Personal,No Pagado
19129,Alejandra,Flores,43,9,37930289,589,17281179,Vivienda,Pagado
19130,Camilo,Ruiz,47,13,30564194,587,13047274,Negocio,Pagado
19131,Fernando,Martínez,50,9,44854429,631,11603883,Educacion,Pagado
19132,Nicolás,Aguilar,58,13,39023548,597,9942199,Personal,Pagado
19133,Andrés,Guerrero,40,11,37008142,553,11349325,Negocio,Pagado
19134,Santiago,Díaz,40,3,30397225,580,14194926,Personal,Pagado
19135,Camilo,Guerrero,22,0,11594218,481,7550190,Educacion,No Pagado
19136,Catalina,Ramírez,32,0,26640727,480,14317582,Personal,Pagado
19137,Héctor,Vargas,36,6,24072966,551,17002237,Personal,No Pagado
19138,Marcela,García,48,14,44543977,505,12983259,Vivienda,Pagado
19139,Ricardo,García,31,5,21845825,508,16196046,Coche,No Pagado
19140,Luis,Rojas,45,19,31925069,477,14099502,Vivienda,Pagado
19141,Nicolás,Medina,37,11,39069225,506,12749358,Educacion,Pagado
19142,Gabriela,Rivera,36,4,28906618,501,16906017,Negocio,No Pagado
19143,Carolina,Flores,40,5,35135955,488,17693653,Personal,Pagado
19144,Ricardo,Ruiz,34,14,26542640,583,9277678,Coche,Pagado
19145,Sofía,García,33,9,18740947,572,7825049,Personal,Pagado
19146,Lucía,Ramos,22,2,27176012,565,6297079,Vivienda,No Pagado
19147,Carlos,Rivera,35,7,28567865,516,17319140,Educacion,Pagado
19148,Carolina,Reyes,33,6,29456759,498,11812834,Vivienda,Pagado
19149,Carolina,Cruz,32,1,27682978,563,18369836,Negocio,Pagado
19150,Alejandro,Rodríguez,42,10,32323044,553,10401448,Vivienda,Pagado
19151,Ana,Gutiérrez,44,11,36731147,560,14516467,Vivienda,Pagado
19152,Fernando,Morales,40,6,39169762,404,9956412,Negocio,No Pagado
19153,Camilo,López,47,11,37237793,602,17504927,Vivienda,Pagado
19154,Valentina,Sánchez,43,15,41310506,587,12204967,Coche,Pagado
19155,Camila,Rodríguez,35,6,18243765,521,11793351,Coche,No Pagado
19156,Héctor,Díaz,33,12,35018803,569,11007975,Personal,No Pagado
19157,Sofía,Vargas,41,4,23389978,572,15659059,Vivienda,No Pagado
19158,Andrea,Cruz,43,9,39247044,513,23916938,Personal,Pagado
19159,Ana,Medina,51,10,41353156,561,15259319,Coche,Pagado
19160,José,Ramírez,49,10,37720396,510,22000724,Vivienda,No Pagado
19161,Paula,Rodríguez,32,3,24702058,597,15884150,Personal,No Pagado
19162,Andrea,Reyes,36,8,28336344,582,14566325,Educacion,Pagado
19163,Fernando,Rojas,44,12,31896652,506,16062097,Educacion,Pagado
19164,Paula,Torres,48,11,36970118,597,14757921,Coche,Pagado
19165,Diana,Ramírez,47,6,46440295,581,28940092,Vivienda,Pagado
19166,Diana,Rodríguez,37,12,38311533,498,15347505,Coche,Pagado
19167,Isabela,Castillo,25,1,15844984,502,8020595,Coche,Pagado
19168,María,Bermúdez,28,0,22938437,553,6489194,Vivienda,Pagado
19169,José,Ortiz,40,10,33279895,593,14791017,Coche,Pagado
19170,Ricardo,Reyes,41,10,32688532,672,9946520,Coche,Pagado
19171,David,Flores,27,2,16786112,506,3350393,Educacion,No Pagado
19172,Santiago,Reyes,38,8,33029489,523,14444676,Negocio,Pagado
19173,Andrea,Torres,44,8,38630358,585,20207047,Coche,Pagado
19174,Valentina,Gutiérrez,26,4,17830506,488,7597712,Vivienda,Pagado
19175,Paula,Aguilar,49,11,48377707,539,20972453,Vivienda,Pagado
19176,Luis,Medina,34,4,34410016,476,16676318,Personal,No Pagado
19177,Nicolás,Hernández,50,16,43940827,383,17029362,Personal,Pagado
19178,Alejandra,Morales,32,9,21441401,556,8739746,Personal,Pagado
19179,Camilo,Medina,27,7,25807043,415,8394309,Negocio,No Pagado
19180,Luis,Guerrero,33,9,29609890,473,21184544,Educacion,Pagado
19181,Sofía,Gutiérrez,37,7,32365776,549,14099964,Personal,Pagado
19182,Isabela,Ramos,34,1,33552321,509,9135153,Vivienda,No Pagado
19183,Gabriela,Gutiérrez,35,11,29320129,645,15004287,Personal,Pagado
19184,Ana,García,41,14,45239132,467,15153236,Personal,No Pagado
19185,Andrea,Medina,36,5,30432521,653,10011368,Coche,Pagado
19186,Catalina,Martínez,37,10,29547684,608,13186509,Coche,Pagado
19187,Isabela,Cruz,22,0,29996886,544,8020490,Educacion,Pagado
19188,Santiago,Ramos,41,14,39149459,626,22503872,Personal,Pagado
19189,Ricardo,Torres,37,6,27126330,553,13530259,Vivienda,Pagado
19190,Ricardo,Ruiz,54,22,46421082,489,28628992,Coche,Pagado
19191,María,González,28,5,26776165,536,14518584,Negocio,Pagado
19192,Daniela,Cruz,22,5,19245694,408,7514578,Vivienda,No Pagado
19193,Alejandra,Aguilar,44,10,35869539,523,15819954,Vivienda,Pagado
19194,Felipe,Díaz,41,11,29713981,538,13659799,Personal,Pagado
19195,Camilo,Cruz,27,0,12574027,448,4705942,Personal,No Pagado
19196,Daniela,Torres,22,3,19732096,541,6980559,Negocio,Pagado
19197,Ana,Castillo,53,18,44500139,567,28677078,Coche,Pagado
19198,Camila,Ramírez,52,22,47435597,601,21361046,Vivienda,Pagado
19199,Carlos,Rivera,22,1,15519051,487,1000000,Coche,Pagado
19200,Alejandra,Pérez,33,8,21097228,524,2585640,Personal,Pagado
19201,Catalina,González,54,15,38373377,530,23323705,Vivienda,Pagado
19202,Juan,Vargas,33,7,32678168,459,20031550,Personal,Pagado
19203,Camilo,Castillo,33,4,22866943,510,12297071,Educacion,Pagado
19204,Mariana,Torres,35,7,26389595,472,5935010,Negocio,Pagado
19205,Gabriela,Vargas,26,3,20037932,576,9462766,Educacion,Pagado
19206,María,Rojas,22,0,14903619,411,6680914,Personal,No Pagado
19207,Alejandro,Sánchez,48,13,35333945,691,14419895,Educacion,Pagado
19208,Diego,Mendoza,22,0,13644382,503,1996643,Vivienda,No Pagado
19209,Luis,Ramos,40,8,39003282,548,26209129,Negocio,No Pagado
19210,Ricardo,Vargas,46,15,41800503,531,22433759,Personal,Pagado
19211,Ricardo,Morales,23,1,25239103,531,11676735,Personal,Pagado
19212,Juan,Rivera,28,4,30446698,498,19336477,Educacion,No Pagado
19213,Miguel,Ramírez,50,10,27050601,580,11667516,Personal,Pagado
19214,Diego,Torres,43,12,37117273,597,22292805,Vivienda,Pagado
19215,Camilo,Morales,31,6,22869106,550,4006841,Vivienda,Pagado
19216,Paola,Torres,50,13,45584048,640,18809845,Educacion,Pagado
19217,Carolina,Ramírez,50,20,39092643,599,7863462,Coche,Pagado
19218,Andrés,Bermúdez,40,2,24329251,484,13958836,Educacion,No Pagado
19219,Sofía,Rojas,28,5,16429770,388,17314986,Personal,No Pagado
19220,Diego,Martínez,33,8,26286625,532,4594265,Educacion,No Pagado
19221,Felipe,Guerrero,40,11,37774726,556,15183221,Vivienda,Pagado
19222,David,Medina,36,8,30880836,636,14455347,Personal,Pagado
19223,Alejandro,Ortiz,47,14,32586758,552,13573321,Personal,Pagado
19224,Felipe,Flores,22,3,29963295,515,12104490,Negocio,No Pagado
19225,Mariana,Hernández,23,0,21847693,536,4623289,Personal,Pagado
19226,Ana,Hernández,39,9,35687050,568,10727381,Educacion,Pagado
19227,Julián,Cruz,33,5,33025144,570,14590720,Negocio,Pagado
19228,Laura,Castro,31,1,15598922,465,5524514,Personal,Pagado
19229,Juan,Cruz,22,2,14242829,433,6196124,Educacion,No Pagado
19230,Luis,Gómez,38,6,34115056,521,15506900,Personal,Pagado
19231,Paula,Mendoza,37,3,24146308,409,15264550,Personal,No Pagado
19232,Marcela,González,44,9,33424932,549,16799525,Coche,Pagado
19233,Gabriel,Díaz,38,6,29611296,498,14814956,Coche,Pagado
19234,Ricardo,Ruiz,36,10,24012973,544,11828507,Personal,Pagado
19235,Luis,Rodríguez,49,14,37995914,551,13674896,Vivienda,Pagado
19236,Marcela,Bermúdez,24,5,25772516,442,16711066,Vivienda,No Pagado
19237,David,Aguilar,43,9,37847269,623,20172840,Personal,Pagado
19238,Paula,Rivera,22,3,24765073,496,9785322,Vivienda,Pagado
19239,Gabriel,Ramos,29,12,32049379,560,20067254,Coche,Pagado
19240,Camila,Díaz,25,3,23029369,509,5068094,Personal,Pagado
19241,Ricardo,Ortiz,45,14,39033392,582,17151790,Coche,Pagado
19242,Felipe,Castillo,37,10,32266653,458,13439783,Personal,Pagado
19243,Camilo,Ramos,37,3,25064764,600,7832694,Coche,Pagado
19244,Daniela,Cruz,26,4,16850276,546,2931408,Vivienda,No Pagado
19245,Daniel,Guerrero,35,7,25152013,524,3904402,Vivienda,No Pagado
19246,Alejandro,Ramos,30,3,22369853,527,9169279,Educacion,Pagado
19247,Camilo,Castillo,41,7,28920870,597,17523495,Coche,Pagado
19248,Paula,Reyes,28,5,25669158,487,12404592,Personal,No Pagado
19249,Fernando,Vargas,51,12,41209476,486,25945586,Educacion,Pagado
19250,Laura,Díaz,22,6,21946617,471,9749137,Vivienda,Pagado
19251,Sebastián,Aguilar,29,4,25557040,518,12983299,Vivienda,No Pagado
19252,Alejandra,Medina,54,12,47978319,582,22870241,Vivienda,Pagado
19253,Alejandra,Gutiérrez,33,4,26157135,593,10452554,Personal,Pagado
19254,Andrés,Guerrero,24,0,24241847,444,6141751,Negocio,No Pagado
19255,Carolina,Medina,40,16,37782926,498,23380363,Vivienda,Pagado
19256,Camilo,Mendoza,33,3,31448167,465,14182707,Vivienda,No Pagado
19257,Paola,Castillo,29,3,31473149,536,22127741,Personal,Pagado
19258,Daniela,Guerrero,27,1,24283247,420,13757606,Educacion,No Pagado
19259,Santiago,González,65,23,53518841,655,22962490,Negocio,Pagado
19260,Fernando,Mendoza,35,5,28286539,475,14669811,Educacion,Pagado
19261,Carlos,Rivera,22,0,15649169,445,5455832,Personal,Pagado
19262,María,Torres,52,14,39081139,671,9181764,Educacion,Pagado
19263,Felipe,Sánchez,44,10,39710585,622,17067000,Personal,Pagado
19264,María,Castro,30,2,18781648,515,10143551,Personal,Pagado
19265,Julián,Hernández,28,1,30073863,437,17119935,Vivienda,No Pagado
19266,Andrés,Medina,44,15,36441383,664,20228725,Coche,Pagado
19267,Diana,Vargas,35,6,42510389,522,15013225,Personal,Pagado
19268,José,Cruz,22,0,14534422,500,2307725,Coche,Pagado
19269,Mariana,Rivera,55,15,45050944,635,16238625,Educacion,Pagado
19270,Héctor,Vargas,33,6,25240753,412,16194928,Personal,No Pagado
19271,Sebastián,Vargas,52,11,36434579,538,24094506,Vivienda,Pagado
19272,Santiago,Hernández,50,19,47719001,570,25694687,Vivienda,Pagado
19273,Camila,Rivera,27,5,17472229,508,10600689,Educacion,No Pagado
19274,Santiago,Cruz,48,17,37019627,491,19933691,Educacion,Pagado
19275,Héctor,Rivera,31,6,28731598,534,13445162,Educacion,Pagado
19276,Camilo,Ramírez,22,0,21724804,492,6863392,Coche,Pagado
19277,Andrés,Ortiz,33,10,21640572,610,9698588,Coche,Pagado
19278,José,Ruiz,41,7,35108384,600,18428739,Vivienda,Pagado
19279,Laura,Rodríguez,33,3,26444499,505,7929930,Vivienda,Pagado
19280,Julián,Medina,34,6,23011383,510,12220398,Vivienda,Pagado
19281,Carlos,Gómez,49,18,37455592,622,22662086,Educacion,Pagado
19282,Isabela,Gómez,39,12,22832742,549,14155464,Coche,Pagado
19283,Paula,Sánchez,29,6,33187222,438,9982061,Negocio,Pagado
19284,Carlos,Guerrero,45,11,41277102,673,13764297,Personal,Pagado
19285,Andrés,Gómez,39,8,24954274,480,10362550,Vivienda,No Pagado
19286,Andrés,López,22,1,22394538,627,12348111,Personal,Pagado
19287,Catalina,Hernández,42,10,31129888,569,19308233,Vivienda,Pagado
19288,Felipe,Hernández,41,12,38774052,511,7710906,Educacion,Pagado
19289,Natalia,Ruiz,38,10,29119632,404,7364095,Educacion,Pagado
19290,Valentina,Rivera,46,14,36183229,600,20032427,Personal,Pagado
19291,Marcela,Rivera,31,0,21958263,428,9200614,Negocio,No Pagado
19292,Alejandra,Reyes,41,10,30113223,562,19324990,Educacion,Pagado
19293,Natalia,Guerrero,22,0,24996356,598,9453738,Negocio,No Pagado
19294,Daniela,Pérez,42,11,38892634,486,27725173,Vivienda,No Pagado
19295,Santiago,Rojas,57,15,45549742,630,14115928,Vivienda,Pagado
19296,Gabriel,Cruz,28,0,26722840,463,8066316,Personal,No Pagado
19297,Andrea,Castillo,30,5,16664641,570,3854828,Vivienda,Pagado
19298,Marcela,Reyes,30,3,17857706,512,11264908,Personal,No Pagado
19299,Ana,Torres,39,10,34572773,538,14673136,Educacion,Pagado
19300,Andrés,Aguilar,27,0,24677682,571,13514917,Coche,No Pagado
19301,Laura,Ramos,42,14,36997037,582,19738098,Personal,Pagado
19302,María,Hernández,46,15,28986526,510,20688395,Educacion,No Pagado
19303,Laura,Ramírez,43,11,29688327,645,10064600,Personal,Pagado
19304,Santiago,Cruz,22,0,20082959,405,12757279,Negocio,No Pagado
19305,María,Morales,47,15,51132361,583,10338347,Personal,Pagado
19306,Catalina,Ruiz,47,14,44689563,519,26465887,Coche,Pagado
19307,Paula,Sánchez,46,13,45486521,480,22328090,Coche,Pagado
19308,María,Morales,41,13,36298627,483,9458204,Educacion,No Pagado
19309,Daniela,González,40,13,35662454,540,20856696,Coche,No Pagado
19310,Isabela,Gutiérrez,48,9,32032572,580,12002844,Vivienda,Pagado
19311,Gabriela,Ramos,57,14,49359110,650,21759090,Personal,Pagado
19312,Carolina,Díaz,28,1,21634091,586,10686812,Negocio,Pagado
19313,Luis,Rodríguez,48,8,40263661,580,13472908,Vivienda,Pagado
19314,Natalia,Aguilar,37,7,29953431,508,11730204,Educacion,Pagado
19315,Andrés,Aguilar,36,9,31395592,587,19298079,Coche,Pagado
19316,Carlos,Bermúdez,22,0,17561359,454,8491962,Coche,No Pagado
19317,Felipe,Martínez,35,5,28923123,439,12754586,Negocio,No Pagado
19318,Ana,Díaz,28,6,29000382,561,8094143,Coche,Pagado
19319,Gabriel,Castro,33,6,20668852,590,9779330,Coche,Pagado
19320,Gabriel,Pérez,27,4,15135387,454,10344826,Educacion,No Pagado
19321,Ricardo,Cruz,33,9,30329322,630,10117629,Personal,Pagado
19322,Marcela,Reyes,33,5,33802871,556,8995825,Negocio,Pagado
19323,Diego,García,38,14,41663723,564,9220260,Personal,No Pagado
19324,Gabriela,Ramírez,22,0,11877948,457,8495666,Coche,No Pagado
19325,Fernando,Mendoza,23,6,18985630,547,8522476,Negocio,No Pagado
19326,Gabriela,Castro,41,7,24803923,456,17908927,Educacion,Pagado
19327,Paola,Díaz,30,6,22446941,492,1633962,Personal,No Pagado
19328,Marcela,Morales,48,11,43614240,526,22376397,Vivienda,Pagado
19329,Marcela,Medina,40,12,33535541,469,15356961,Vivienda,No Pagado
19330,Natalia,Ruiz,44,10,33330629,599,3787406,Coche,No Pagado
19331,Sebastián,Gómez,52,16,45125428,596,17918304,Coche,Pagado
19332,Daniel,Hernández,34,4,22824739,565,9366398,Educacion,Pagado
19333,Paula,Mendoza,32,8,35164891,507,18775863,Educacion,No Pagado
19334,Ricardo,García,46,10,36436424,612,15312903,Personal,No Pagado
19335,Paula,Ruiz,43,16,34991028,554,19513242,Personal,Pagado
19336,Valentina,Vargas,36,4,30934246,504,19984212,Vivienda,Pagado
19337,Marcela,López,51,10,44096430,539,16543164,Personal,Pagado
19338,Diego,Martínez,35,9,37379876,422,16130260,Vivienda,No Pagado
19339,José,Reyes,38,6,28950155,598,5875528,Vivienda,Pagado
19340,Carolina,Bermúdez,38,8,36230282,595,12807348,Vivienda,Pagado
19341,José,Rodríguez,28,2,22906058,667,10963823,Personal,Pagado
19342,Paula,Ortiz,38,4,26143099,514,16894256,Vivienda,Pagado
19343,Diego,Ramos,51,14,37115942,534,19480910,Coche,Pagado
19344,Andrés,Aguilar,42,14,30115082,451,19878210,Educacion,No Pagado
19345,Lucía,Mendoza,38,11,28291530,586,11800130,Educacion,Pagado
19346,Camila,Guerrero,36,8,35178533,572,15755076,Vivienda,Pagado
19347,Felipe,Sánchez,41,13,38133548,631,18803325,Vivienda,Pagado
19348,Laura,Bermúdez,45,8,28793941,501,10925754,Personal,No Pagado
19349,Diana,Vargas,44,10,26468045,587,18577789,Personal,Pagado
19350,Diego,Cruz,34,7,22438534,492,7293495,Educacion,No Pagado
19351,Marcela,Hernández,41,9,29116318,615,15073756,Educacion,Pagado
19352,Lucía,Aguilar,42,9,32083671,575,20865456,Personal,Pagado
19353,Marcela,Ramos,27,0,26864317,420,12754596,Educacion,No Pagado
19354,Sebastián,Rodríguez,39,2,26261415,528,9766337,Coche,Pagado
19355,Andrés,Vargas,22,2,27202499,386,8665213,Educacion,No Pagado
19356,David,Vargas,42,11,25999000,479,6685174,Vivienda,Pagado
19357,Carolina,Cruz,44,14,35056837,491,23528126,Personal,Pagado
19358,Ana,Ramos,45,10,39727743,522,11713548,Vivienda,Pagado
19359,Laura,Rivera,34,4,31036026,511,10183805,Vivienda,Pagado
19360,Sofía,Martínez,41,10,31721430,552,19995891,Educacion,Pagado
19361,Julián,Torres,52,18,48208767,585,17213294,Educacion,Pagado
19362,Diana,Díaz,52,14,45660982,576,20070587,Coche,Pagado
19363,David,Guerrero,37,10,27589426,549,12970324,Vivienda,Pagado
19364,Marcela,Mendoza,39,5,31774642,469,15025819,Coche,No Pagado
19365,Sebastián,Bermúdez,49,13,42918066,572,23079984,Personal,Pagado
19366,Camila,Díaz,22,0,14947326,566,6414350,Negocio,No Pagado
19367,Miguel,Martínez,34,10,37671627,519,21064884,Personal,No Pagado
19368,Héctor,García,51,15,37223190,598,11554705,Coche,Pagado
19369,Santiago,Ramos,47,18,40920464,585,11240408,Personal,Pagado
19370,Lucía,García,41,5,25151113,587,11773491,Personal,Pagado
19371,Sebastián,Rodríguez,22,0,18516800,505,3374317,Coche,No Pagado
19372,Marcela,Ortiz,37,8,24864633,576,15991477,Coche,Pagado
19373,Sebastián,Castillo,32,7,25329354,545,10034191,Personal,Pagado
19374,Gabriela,Torres,41,7,24267012,575,14063671,Coche,Pagado
19375,Lucía,López,29,9,29799067,536,10953974,Personal,Pagado
19376,Daniela,López,27,3,23981400,449,10555610,Negocio,No Pagado
19377,Carlos,Gómez,22,0,23437052,427,10630359,Coche,No Pagado
19378,Santiago,Rojas,50,14,38660974,549,19213567,Personal,Pagado
19379,Paola,Ramírez,34,5,32869236,611,21828278,Personal,Pagado
19380,Daniela,Pérez,39,17,35196398,530,12846476,Personal,Pagado
19381,Marcela,Morales,37,11,31965837,550,12121562,Personal,Pagado
19382,Marcela,Gutiérrez,27,3,32770266,400,17011253,Coche,No Pagado
19383,Miguel,Martínez,25,1,17776620,507,3419656,Personal,No Pagado
19384,Nicolás,Ramos,27,5,29137295,511,5779643,Vivienda,No Pagado
19385,Ricardo,Ramos,30,7,27998424,366,14895475,Personal,No Pagado
19386,María,Torres,41,1,26940475,556,13561032,Coche,Pagado
19387,Daniela,Castillo,30,6,18621545,418,6605957,Coche,No Pagado
19388,Laura,Rojas,55,17,39434574,542,17558811,Coche,Pagado
19389,Julián,Bermúdez,48,9,42853373,621,20447968,Negocio,Pagado
19390,Paula,Rojas,46,15,47071997,572,19168438,Vivienda,Pagado
19391,Fernando,Mendoza,36,14,32457199,506,14555070,Personal,Pagado
19392,Carlos,Morales,53,17,44119408,550,23003617,Negocio,Pagado
19393,Alejandro,Martínez,35,10,33682267,506,11537330,Personal,Pagado
19394,Andrés,Flores,37,13,32566510,542,6998309,Educacion,Pagado
19395,Daniela,Vargas,39,6,36098500,474,8247988,Personal,No Pagado
19396,Alejandro,Torres,45,6,35658111,617,23333002,Coche,Pagado
19397,Ricardo,Morales,44,13,37077706,490,21972035,Vivienda,No Pagado
19398,Carolina,Sánchez,33,5,23103935,424,10232894,Educacion,No Pagado
19399,Gabriel,Ramírez,32,1,19673664,569,10397391,Coche,No Pagado
